isbn,user_id,rating
0-443053650,NAZIF.AKE1,2
0-443053650,TAMRALECH.KAS2,1
0-443053650,YADETA.CHA1,2
0-443053650,ELIAS.YIG1,1
0-443053650,MERON.LAM1,2
0-443053650,TSIYON.ASE1,1
0-443053650,REHANA.ESS1,5
0-443053650,BIRUKTAWIT.ZIN2,5
0-443053650,GEBREEYESUS.ANA1,4
0-443053650,NARDOS.TAF1,5
0-443053650,SELAMAWIT.GUD1,5
0-443053650,MULETA.HAB1,2
0-443053650,DINKISA.DER1,1
0-443053650,DEGINA.AME1,1
0-443053650,BETELHEM.TAK1,5
0-443053650,EPHRATA.YET1,5
0-443053650,NATNAEL.BIR2,5
0-443053650,NATNAEL.BIR2,5
0-443053650,BEZAWITE.GIR1,4
0-443053650,LYDIA.TES1,5
0-443053650,LYDIA.TES1,5
0-443053650,LYDIA.TES1,5
0-443053650,SENAIT.ALE4,5
0-443053650,DESSALEW.BAY1,4
0-443053650,ELSHADAY.ADA1,5
0-443053650,MEDHANIE.ALE1,5
0-443053650,GEBIYANESH.AGU1,5
0-443053650,TIGIST.KIB3,5
0-443053650,TIGIST.KIB3,5
0-443053650,SAMI.GOS1,5
0-443053650,MEREM.ALY1,5
0-443053650,MUKTAR.MOH1,2
0-443053650,MUKTAR.MOH1,2
0-443053650,MEKIDES.MOG1,5
0-443053650,KALKIDAN.ZEN1,5
0-443053650,KALKIDAN.ZEN1,5
0-443053650,BEALMLAY.WON1,2
0-443053650,DAWIT.END3,1
0-443053650,ELIYAS.ADD1,1
0-443053650,GEBEYEHU.BIT1,4
0-443053650,AMELEWERK.DEM1,5
0-443053650,DANIEL.TAD8,4
0-443053650,YORDANOS.BIT1,5
0-443053650,NEGESSE.SHI1,1
0-443053650,TADESSE.EMA1,4
0-443053650,KABANA.BAN1,2
0-443053650,SELAMAWIT.WUD1,4
0-443053650,RUTH.FER1,5
0-443053650,DAGIM.ELI1,5
0-443053650,MELAKU.MEN2,4
0-443053650,REDIET.YOS1,5
0-443053650,SAMIYA.KAS1,4
0-443053650,YOSSAN.TEK1,4
0-443053650,YOSSAN.TEK1,4
0-443053650,YAYEHYRAD.ANT1,5
0-443053650,HANA.SHU2,5
0-443053650,RAHEL.MIS1,4
0-443053650,ELSABET.ACH1,5
0-443053650,GETANEH.DEM1,5
0-443053650,LEUL.MES2,5
0-443053650,AMARE.ABE1,5
0-443053650,DANIEL.MIG1,5
0-443053650,GEBRESILASSIE.AWO1,5
0-443053650,EDEN.TEM1,5
0-443053650,EDEN.TEM1,5
0-443053650,GENET.GUA1,4
0-443053650,BEKALU.ALE2,2
0-443053650,TEWODROS.MEK2,5
0-443053650,BANTALEM.AZI1,5
0-443053650,SIMEGNESH.ASR1,5
0-443053650,PAULOS.ABE3,4
0-443053650,DASALE.FAR1,1
0-443053650,ABREHAM.FAS1,1
0-443053650,MUSTE.WER1,2
0-443053650,GIRMAW.TAD2,2
0-443053650,SAMUEL.TEG1,5
0-443053650,TADILO.MOL1,4
0-443053650,DEJENIE.END1,2
0-443053650,NATNAEL.MEL6,5
0-443053650,NATNAEL.MEL6,5
0-443053650,SHEWAYE.LEM1,1
0-443053650,SOLOMON.AYA6,2
0-443053650,YABSIRA.LEG1,1
0-443053650,MEGENASA.BIR1,1
0-443053650,TALAKSEW.GEB1,5
0-443053650,ATSEDEMARIAM.MUL2,4
0-443053650,AMARE.BEL9,4
0-443053650,ASTER.MES2,1
0-443053650,HABTAMU.ESU1,4
0-443053650,KIBREWORK.ASE1,4
0-443053650,KIBRUYESFA.EJI1,5
0-443053650,KIBRUYESFA.EJI1,5
0-443053650,NIYANA.JEM1,5
0-443053650,YOHANA.ADD1,5
0-443053650,SEBLE.GET1,1
0-443053650,DEMEKE.END2,1
0-443053650,EMEBIET.SHE1,5
0-443053650,EYERUSS.WUL1,5
0-443053650,SIMEGN.ZEL1,4
0-443053650,ETAYEHU.ASH1,4
0-443053650,NATNAEL.BIS1,5
0-443053650,TEMESGEN.NAH1,5
0-443053650,TEMESGEN.NAH1,5
0-443053650,MESERET.BIR9,1
0-443053650,HAMBISA.DAB1,2
0-443053650,BIRUK.ADE2,4
0-443053650,BIRUK.ADE2,4
0-443053650,ALEMU.ABI1,5
0-443053650,ABEBA.GEZ1,1
0-443053650,AYINE.GET1,2
0-443053650,MEKDES.HAI2,5
0-443053650,MEKDES.HAI2,5
0-443053650,SELAMAWIT.HAI1,4
0-443053650,MEBRATU.WAS1,5
0-443053650,YABSIRA.MEK1,1
0-443053650,YABSIRA.MEK1,1
0-443053650,TESFA.DER1,5
0-443053650,HELINA.WOR1,5
0-443053650,YALEW.BAH1,4
0-443053650,HANA.ALA2,4
0-443053650,TAMIRAT.ESH1,5
0-443053650,RUTH.TEF1,5
0-443053650,RUTH.TEF1,5
0-443053650,RUTH.TEF1,5
0-443053650,DEREJE.ASE1,2
0-443053650,MARAKI.ZEW1,4
0-443053650,MARAKI.ZEW1,4
0-443053650,MARAKI.ZEW1,4
0-443053650,KASSAHUN.FEN2,4
0-443053650,HEWAN.YAD1,2
0-443053650,DANIEL.AGI1,4
0-443053650,AKLIL.HAI1,5
0-443053650,YONAS.DAN1,4
0-443053650,YONAS.DAN1,4
0-443053650,ASABIE.KEF1,2
0-443053650,DEREJE.FIT1,4
0-443053650,MAHLET.MIN2,5
0-443053650,HABTAMU.DEM5,5
0-443053650,HUNILIGN.TEK1,5
0-443053650,TSEDALE.BOG1,2
0-443053650,NATNAEL.TES6,4
0-443053650,NATNAEL.TES6,4
0-443053650,ZOKARIAS.NEG1,5
0-443053650,DAMO.LEM1,2
0-443053650,GASHAW.MAZ1,4
0-443053650,HAILEMARYAM.FEK1,2
0-443053650,NIBRETU.CHE1,5
0-443053650,BELETE.DES2,5
0-443053650,FILMON.BER2,5
0-443053650,TAMIRAT.DEN1,5
0-443053650,SIMEGN.SEY2,5
0-443053650,OUSMAN.ALI2,5
0-443053650,MIHIRET.DAM1,1
0-443053650,MIHIRET.DAM1,1
0-443053650,SOSINA.ELI1,5
0-443053650,NATANIM.MUL1,4
0-443053650,BETELHEM.TAK2,5
0-443053650,CHALACHEW.ASR2,5
0-443053650,EDEN.ASF1,4
0-443053650,ADDISU.TIR1,2
0-443053650,BISRAT.ABE3,5
0-443053650,ALEMINEH.BEL1,5
0-443053650,BELAYNEH.BER1,1
0-443053650,SERKALEM.MOL1,5
0-443053650,YIKEBER.KIN1,1
0-443053650,AMANUEL.AYE2,5
0-443053650,AMANUEL.AYE2,5
0-443053650,HAYLEMESIKEL.ALA1,2
0-443053650,KIFLEMARIAME.ADE1,1
0-443053650,AMANUEL.EDO1,2
0-443053650,AGERIE.WAL1,4
0-443053650,HERMELA.TES3,5
0-443053650,ASSEFA.MEL4,4
0-443053650,GAMADA.MUL1,1
0-443053650,REDIATE.WOR1,5
0-443053650,BEFEKDDU.GEB1,5
0-443053650,YENEWUB.ALM1,2
0-443053650,TIHTINA.ARA1,5
0-443053650,HANNA.BAY1,5
0-443053650,HANNA.BAY1,5
0-443053650,BILEN.SIN1,1
0-443053650,ABEKELESH.ATN1,5
0-443053650,SARON.SHI1,4
0-443053650,SARON.SHI1,4
0-443053650,SARON.SHI1,4
0-443053650,DANIEL.KAS7,5
0-443053650,HANAN.ABR1,5
0-443053650,MICHAEL.EYO1,5
0-443053650,SAMRAWIT.TEF3,5
0-443053650,BETHELHEM.ABA1,1
0-443053650,MARTA.DER1,1
0-443053650,KINFE.KEB1,1
0-443053650,FEYISA.WOR1,5
0-443053650,MIKYAS.MAR1,5
0-443053650,ETU.DIR1,1
0-443053650,HABTAM.FEK1,4
0-443053650,EYUEL.DAG1,4
0-443053650,AMANUEL.KIN2,4
0-443053650,MULUGETA.ASS4,5
0-443053650,MEKDELAWIT.TES1,4
0-443053650,YOHANNES.TAD6,1
0-443053650,DANIEL.FIK2,2
0-443053650,FIKREMARIAM.WON1,5
0-443053650,ABEBE.MIS5,5
0-443053650,EMNET.TAM1,5
0-443053650,EMNET.TAM2,5
0-443053650,ENDALEW.GET3,4
0-443053650,TEWODROS.KIN1,5
0-443053650,ALI.MUS2,2
0-443053650,HAYAT.HUS3,5
0-443053650,KALKIDAN.BEL3,5
0-443053650,TIGISTU.ASE2,4
0-443053650,TEGEN.TES1,2
0-443053650,SAMRAWIT.DES3,4
0-443053650,TINSAE.BIR4,1
0-443053650,HERMELLA.GIR1,1
0-443053650,ERTIBNESH.LIG1,2
0-443053650,AGERIE.BEW1,4
0-443053650,ALELIGN.DEJ1,5
0-443053650,DIRIBE.HAM1,2
0-443053650,DIRIBE.HAM1,2
0-443053650,MENGISTU.ZEL1,5
0-443053650,KALKIDAN.GET11,4
0-443053650,GALATA.NAG1,2
0-443053650,TADELECH.ZER1,4
0-443053650,MEKDES.NIB1,5
0-443053650,TIGABU.WUB1,4
0-443053650,TINSAE.GAS1,2
0-443053650,BEWKETU.TEZ1,1
0-443053650,YONAS.ASR2,2
0-443053650,ARSEMA.GET2,5
0-443053650,GEBREHIWOT.MOG1,1
0-443053650,MIHIRET.GER2,2
0-443053650,ESHETIE.GUA2,2
0-443053650,HIRUT.BUL1,2
0-443053650,MAHAD.ABD1,2
0-443053650,MUSA.ADE1,2
0-443053650,TEKELAGN.TES1,2
0-443053650,AYTO.SET1,4
0-443053650,SAMUEL.TEF3,2
0-443053650,MAHTOT.LEY1,4
0-443053650,ABAYNEW.NIG1,4
0-443053650,MELESE.DEJ1,5
0-443053650,YASIN.AYA1,4
0-443053650,YONAS.ALE6,5
0-443053650,FASIKA.TSE2,4
0-443053650,EMEBET.ZEL3,4
0-443053650,SOLOMON.ABE18,4
0-443053650,AGERIE.MUL1,4
0-443053650,YONATAN.YIG1,5
0-443053650,TIGISTU.TEF1,4
0-443053650,TEMESGEN.ESU3,5
0-443053650,GIRMA.ABD1,2
0-443053650,ZENA.MUL1,4
0-443053650,ABERA.NIG1,2
0-443053650,KIDUS.MAM1,5
0-443053650,EPHREM.DER2,5
0-443053650,AMANUAL.ALE2,5
0-443053650,AMANUEL.BEL3,1
0-443053650,BIRTUKAN.KAS4,1
0-443053650,TADESSE.BEZ3,5
0-443053650,ENEMAYEHU.DES1,2
0-443053650,ZINTALEM.DAG1,4
0-443053650,ESHETU.TIL2,2
0-443053650,YEKOYESEW.TAR1,5
0-443053650,DANIEL.JEM1,5
0-443053650,KIRUBEL.BEL2,1
0-443053650,YORDANOS.MAM2,1
0-443053650,MEKDES.WAB1,5
0-443053650,EPHRATA.TAD1,5
0-443053650,EPHRATA.TAD1,5
0-443053650,EPHRATA.TAD1,5
0-443053650,ETSUBDINK.KAS1,1
0-443053650,DAWUD.ABD1,2
0-443053650,HAYAT.MUH1,4
0-443053650,SEID.YAH1,2
0-443053650,SAMUEL.GUT1,2
0-443053650,KINFE.ASS1,4
0-443053650,SELAM.MOL4,4
0-443053650,ZINET.YES1,1
0-443053650,KEWSER.HUS1,2
0-443053650,SOLOMON.ALE8,5
0-443053650,SOLOMON.ALE8,5
0-443053650,ERMIAS.ADU2,5
0-443053650,NIGUS.GIZ1,2
0-443053650,KASSAHUN.SEW1,5
0-443053650,WORKINESH.GET1,2
0-443053650,FEKADU.ASN3,2
0-443053650,HERMELA.MEK2,5
0-443053650,NIGUSSIE.FIK1,4
0-443053650,FEYERUZA.IBR1,5
0-443053650,MEKDES.TSE5,5
0-443053650,YEZENA.ENC1,1
0-443053650,MELAKU.TEG2,5
0-443053650,TIBEBU.MEL1,4
0-443053650,HENOK.SHI4,5
0-443053650,BIRTUKAN.ALE9,5
0-443053650,MRTZER.ALE1,5
0-443053650,DAWED.AHM1,1
0-443053650,EHITNESH.END1,1
0-443053650,MELESE.TES7,1
0-443053650,WORKU.DEB2,2
0-443053650,HABTAMU.BIZ2,4
0-443053650,REDIET.MOG1,5
0-443053650,REDIET.MOG1,5
0-443053650,TADEGE.YIT1,2
0-443053650,FASIKA.KEN1,5
0-443053650,DAWIT.BAS1,5
0-443053650,SYDNEY.GET1,5
0-443053650,SABA.ASA1,5
0-443053650,DESTA.HAI1,5
0-443053650,DESTA.HAI1,5
0-443053650,MULAT.MEK2,5
0-443053650,MULAT.MEK2,5
0-443053650,MULAT.MEK2,5
0-443053650,KIRUBEL.GEZ1,5
0-443053650,NETSANET.GEB3,4
0-443053650,SAMRAWIT.ZER2,1
0-443053650,TAKELE.TES2,2
0-443053650,LAKACHEW.GEB1,2
0-443053650,TSION.AND1,4
0-443053650,BEZAWIT.SHA1,5
0-443053650,BEZAWIT.SHA1,5
0-443053650,BETELHEM.KIB1,5
0-443053650,BETELHEM.KIB1,5
0-443053650,NAHOM.BEL1,4
0-443053650,TAYACHEW.YEK1,1
0-443053650,TIRUWORK.MEL1,1
0-443053650,WENDIMNEH.BEL1,1
0-443053650,MEKUANINT.TES1,2
0-443053650,DIRIBSA.CHA1,2
0-443053650,ANITA.AKL1,5
0-443053650,AKALU.TEL1,5
0-443053650,BELAY.WAL1,1
0-443053650,MESERET.MEL3,5
0-443053650,MESERET.MEL3,5
0-443053650,AMANUEL.DEM1,2
0-443053650,FEVEN.ABE2,1
0-443053650,HENOK.KAS2,5
0-443053650,YONATAN.ABE3,4
0-443053650,YONATAN.ABE3,4
0-443053650,ABENEZER.ASS1,5
0-443053650,ABENEZER.ASS1,5
0-443053650,ABENEZER.ASS1,5
0-443053650,ZEAMANUEL.TSE1,2
0-443053650,AMANUEL.YAL2,2
0-443053650,MESFIN.ADE1,5
0-443053650,BANTAYEW.TAM1,1
0-443053650,GIZACHEW.WUB2,1
0-443053650,ADISALEM.TEB1,2
0-443053650,GETNET.GED2,4
0-443053650,HANAN.MUH1,5
0-443053650,ASMAMAW.WAZ1,2
0-443053650,DAWIT.GIR10,2
0-443053650,WONIDESEN.WOR1,5
0-443053650,ESTIFANOSE.ASS1,4
0-443053650,BOSENA.ALE2,4
0-443053650,AWOKE.MUL4,5
0-443053650,FREHIWOT.LAK1,5
0-443053650,FREHIWOT.LAK1,5
0-443053650,MISTIRU.TEK1,5
0-443053650,ZEWUDITU.MEN1,5
0-443053650,ABEBE.GAR1,2
0-443053650,SOLOME.TAF1,5
0-443053650,GEREMEW.AZE1,4
0-443053650,MEQUANINT.KEF1,1
0-443053650,TEWODROS.BIS2,4
0-443053650,TSION.LAE1,4
0-443053650,TILAHUN.TEW1,5
0-443053650,BELETECH.SEW1,1
0-443053650,YOHANNES.ASC1,5
0-443053650,ZENA.ASS1,2
0-443053650,MELAK.ADU1,5
0-443053650,ZEMENAY.MOG1,5
0-443053650,EMEBET.DAG2,2
0-443053650,FIRAOL.MEK1,2
0-443053650,WESEN.BEL1,4
0-443053650,KALKIDAN.ASC3,1
0-443053650,AGUMAS.GET3,1
0-443053650,ESSETEMARIYAM.YON1,4
0-443053650,DAWIT.FAN2,5
0-443053650,HIWOT.DES6,4
0-443053650,TILAHUN.GUA2,4
0-443053650,SOLYANA.ZEW1,5
0-443053650,FENTAYE.NGU1,2
0-443053650,ABYSSINIA.BES1,5
0-443053650,TEMESGEN.KEB1,4
0-443053650,HANA.MEL3,1
0-443053650,SINA.SHE1,4
0-443053650,BLEN.HAB1,4
0-443053650,GETINET.TIL1,5
0-443053650,MAHDER.HAB1,5
0-443053650,MUSE.ATA1,4
0-443053650,ADDISU.ABE7,4
0-443053650,ALEBEL.SOL1,1
0-443053650,TSION.NEG2,5
0-443053650,TSION.NEG2,5
0-443053650,BEEMNET.TAS1,4
0-443053650,NATNAEL.WOR2,5
0-443053650,TIGISTE.FAK1,2
0-443053650,LENSA.DER2,2
0-443053650,MISGANA.GET1,5
0-443053650,TADLO.SET1,2
0-443053650,GETINET.AMS1,4
0-443053650,AWOKE.EJI1,4
0-443053650,BINIYAM.BIR2,2
0-443053650,BEREKET.KAS3,5
0-443053650,BEREKET.KAS3,5
0-443053650,GEMECHIS.EMA1,1
0-443053650,TSEGA.GEZ1,5
0-443053650,TSEGA.GEZ1,5
0-443053650,GADISA.WAK1,2
0-443053650,TSION.ZEW1,5
0-443053650,TSION.ZEW1,5
0-443053650,MULUNESH.TEK1,1
0-443053650,DEGU.GET4,5
0-443053650,HONELIGN.WOR1,4
0-443053650,FEYASA.FEK1,2
0-443053650,TARIKU.AMS1,2
0-443053650,MAMO.ASR1,2
0-443053650,KENESA.DAN2,2
0-443053650,AMARE.AZA1,2
0-443053650,MIKIAS.ALE3,4
0-443053650,AMANUAL.ADA1,5
0-443053650,YIBELTAL.ARA1,5
0-443053650,YOHANNES.WAL2,4
0-443053650,ESUBALEW.TES3,5
0-443053650,GUDETA.CHA1,2
0-443053650,MESGANAW.KAS1,1
0-443053650,MISTRE.KAS1,1
0-443053650,NEGASA.MAT1,2
0-443053650,ABINET.LUK1,1
0-443053650,IQRA.ALI1,2
0-443053650,ABEL.NEG2,5
0-443053650,ABEL.NEG2,5
0-443053650,ABEL.NEG2,5
0-443053650,TESFAHUN.ARE2,1
0-443053650,HELEN.GIR2,4
0-443053650,KINDU.TEG2,5
0-443053650,TSION.TEK1,5
0-443053650,TSION.TEK1,5
0-443053650,TSION.ZEL1,5
0-443053650,TSION.ZEL1,5
0-443053650,YONAS.MUL5,5
0-443053650,ZEWDU.FEN1,1
0-443053650,ABSERA.BER1,5
0-443053650,DIGAFE.DEM1,5
0-443053650,TAMENE.SEW1,5
0-443053650,HABTAMU.ENG2,2
0-443053650,YEHUALA.ALE1,4
0-443053650,MANAMINOSH.ADD1,5
0-443053650,BIRTUKAN.KIN2,4
0-443053650,ZEKARIAS.ADA1,5
0-443053650,SOSNA.MUL1,1
0-443053650,SOSNA.MUL1,1
0-443053650,MISGANA.ANB1,2
0-443053650,ERMIYAS.CHA1,4
0-443053650,YARED.NIG2,5
0-443053650,SEYOUM.GUE1,1
0-443053650,SEYOUM.GUE1,1
0-443053650,BIRUK.MEK1,1
0-443053650,TIGIST.ABE14,4
0-443053650,TIGIST.ABE14,4
0-443053650,MASTEWAL.MIS2,4
0-443053650,ABEL.AMA3,5
0-443053650,AKILILU.MER1,1
0-443053650,ASMAMAW.DES2,4
0-443053650,MARTHA.MEL2,5
0-443053650,ALAZAR.ABR3,5
0-443053650,CHALACHEW.ALE5,4
0-443053650,MESSERET.ALE1,5
0-443053650,DERES.BEL1,2
0-443053650,GEDAM.ASR1,2
0-443053650,HABTAMU.ASE4,5
0-443053650,HONELET.FEK1,1
0-443053650,ABEBE.ASC1,2
0-443053650,DAGIM.KIN1,1
0-443053650,MIRETU.TEF1,2
0-443053650,TADILA.SHA1,5
0-443053650,GEBRESELASSIE.LAK1,4
0-443053650,ASTER.MEN1,5
0-443053650,YODIT.GAS1,2
0-443053650,ASHETU.TAK1,2
0-443053650,ALEMNEW.LIK1,5
0-443053650,EDOSA.RAG1,2
0-443053650,TEMESGEN.BAY2,1
0-443053650,TIRUSET.EWN1,1
0-443053650,HANA.KAS2,5
0-443053650,RUTH.ELI1,4
0-443053650,ETSUBDINK.FEN1,5
0-443053650,LETA.EDO1,4
0-443053650,AMANUEL.TES19,5
0-443053650,DAGMAWI.WOR1,5
0-443053650,ASIREGID.DEM1,5
0-443053650,EWUNETU.ASH1,1
0-443053650,TIRNGO.DES1,2
0-443053650,KULUCHE.ETA1,2
0-443053650,YABETS.GUR1,4
0-443053650,GEMECHU.LEM1,2
0-443053650,SARON.ELI1,5
0-443053650,NATNEAL.DEB1,4
0-443053650,RESHID.DEW1,2
0-443053650,EYOB.TAS1,2
0-443053650,AMARE.TSE2,4
0-443053650,SOFYAN.ALI1,5
0-443053650,ABRHAM.TAD2,5
0-443053650,ABRHAM.TAD2,5
0-443053650,MASTEWAL.BEZ1,4
0-443053650,ZEMENU.LEM1,5
0-443053650,ANDUALEM.DES2,2
0-443053650,TIBEB.ARA1,1
0-443053650,AMANUEL.SHI2,2
0-443053650,HAILEMARIAM.WOR2,5
0-443053650,ISRAEL.TAD1,5
0-443053650,HABTAMU.ASM6,4
0-443053650,FITSUM.BIR1,5
0-443053650,FITSUM.BIR1,5
0-443053650,KALEAB.TEM1,4
0-443053650,AWOL.HAS2,2
0-443053650,BETHELHEM.MUL2,4
0-443053650,HABTAMU.MEK6,5
0-443053650,SIMEGNEW.NEG1,2
0-443053650,MEKDES.ABU1,5
0-443053650,BINIYAM.ASS2,5
0-443053650,MEBRATE.HAB1,5
0-443053650,NATNAEL.BEL2,4
0-443053650,YAWUKAL.FEN1,5
0-443053650,ZELALEM.DES7,5
0-443053650,ALI.ASS1,5
0-443053650,MARIE.ESH2,5
0-443053650,HAILU.TAD1,4
0-443053650,HABTAMU.WOR8,4
0-443053650,MEDHANIT.ADA1,5
0-443053650,TOMAS.BAN1,2
0-443053650,MULUGETA.DEM2,5
0-443053650,SELAMAWIT.ASC1,5
0-443053650,BETEL.AGI1,4
0-443053650,SHARON.BAY1,5
0-443053650,SHARON.BAY1,5
0-443053650,WONDWOSEN.SEM1,5
0-443053650,YONATAN.SIS1,2
0-443053650,BIENHUR.HUL1,2
0-443053650,YOHANNES.KEB2,5
0-443053650,KEFIYALEW.YOH1,2
0-443053650,EYERUS.GUL1,2
0-443053650,DESALEGN.YAS1,1
0-443053650,TEWELDE.GET1,5
0-443053650,GEREMEW.EYO1,1
0-443053650,DEMEKE.DEG1,1
0-443053650,ABERU.YES1,5
0-443053650,SAMUEL.NEG3,4
0-443053650,TIGABU.KEF1,2
0-443053650,YADESA.AYA1,2
0-443053650,SELAMAWIT.TIL3,4
0-443053650,HENOK.WUB2,4
0-443053650,BIADG.CHA1,4
0-443053650,MAHILET.KIB1,4
0-443053650,TSION.RET1,4
0-443053650,TSION.RET1,4
0-443053650,ADAMKACHEW.MEL1,5
0-443053650,BITTANYA.SEY1,5
0-443053650,ALELGN.YIG1,4
0-443053650,BOGALE.DAG1,5
0-443053650,KASSAHUN.KEB3,5
0-443053650,ADAM.WON1,2
0-443053650,SISAY.WUB2,4
0-443053650,BABU.GET1,4
0-443053650,AGEZEW.ADU1,5
0-443053650,MINALU.REG1,2
0-443053650,BELAYNEH.AZA1,2
0-443053650,HELEN.ASE1,1
0-443053650,ABDUSELAM.JAB1,2
0-443053650,ATAKLET.ASC1,5
0-443053650,ATAKLET.ASC2,5
0-443053650,LIJADDIS.AYE1,5
0-443053650,ELSABET.YEN1,2
0-443053650,AGIMAS.MES1,5
0-443053650,YILKAL.ADU1,4
0-443053650,AMSALU.MUL1,2
0-443053650,TEGALEM.DES1,1
0-443053650,BETELHEM.ERG1,4
0-443053650,KOKEB.BEY1,1
0-443053650,MELAT.MUL1,5
0-443053650,HILINA.TAD3,5
0-443053650,ENATIHUN.MIH1,5
0-443053650,BELAYNESH.GET3,5
0-443053650,AFOMIYA.TEW1,5
0-443053650,TIRUYE.SIS1,5
0-443053650,HENOK.WOR3,5
0-443053650,CHALIE.MEQ2,5
0-443053650,SAMUEL.MEN4,5
0-443053650,ESHET.GEB1,2
0-443053650,ANDUALEM.MEL3,5
0-443053650,ABDUREHMAN.ZEL1,5
0-443053650,ABDUREHMAN.ZEL1,5
0-443053650,GENANEW.AMA1,5
0-443053650,SOLOMON.ZEW4,4
0-443053650,DESALEGN.TAD1,4
0-443053650,YESHIMEBET.MEL1,2
0-443053650,YOSIEF.DEM1,5
0-443053650,GETNET.TES4,5
0-443053650,TADELE.TOB1,5
0-443053650,HAILU.MOG1,5
0-443053650,TEMESGEN.ADA2,5
0-443053650,MEKEDELAWIT.NIG1,4
0-443053650,MEKEDELAWIT.NIG1,4
0-443053650,SHEGAW.ARE1,5
0-443053650,MULUKEN.ESH1,5
0-443053650,MULUKEN.ESH1,5
0-443053650,LEMI.LEG1,5
0-443053650,LEMI.LEG1,5
0-443053650,MARTA.TAK1,4
0-443053650,WUDU.TES1,5
0-443053650,BEHAILU.MEK1,1
0-443053650,ZEBIBA.KED1,2
0-443053650,AMMAR.BIS1,5
0-443053650,IDRIS.ABD1,2
0-443053650,ANUAR.YES1,4
0-443053650,SAMRAWIT.ASE1,1
0-443053650,GELILA.ABE1,4
0-443053650,MICHAEL.BEZ1,4
0-443053650,MICHAEL.BEZ1,4
0-443053650,YOHANNES.AYA3,5
0-443053650,LIDETU.DUK1,4
0-443053650,FAYERA.KAB1,1
0-443053650,ERMIAS.KEL1,2
0-443053650,BEREKET.WEN2,1
0-443053650,TIRUSHEGA.DEG1,5
0-443053650,GENET.MAR2,4
0-443053650,AMIR.ADE1,4
0-443053650,KALEAB.TEL1,1
0-443053650,ABAYNESH.WUD1,1
0-443053650,SAMRAWIT.SEM1,5
0-443053650,HAILEMARYAM.TEW1,4
0-443053650,GASHAW.ASH2,1
0-443053650,ERMIAS.ARA1,1
0-443053650,ERMIAS.ARA1,1
0-443053650,SIMEGN.FIK1,2
0-443053650,KORTU.ABD1,5
0-443053650,ABDIHAKIN.MOH1,1
0-443053650,HAMDA.HAS1,5
0-443053650,SAMRAWIT.SEB1,4
0-443053650,MAHLET.MOG1,5
0-443053650,YANET.BEL1,5
0-443053650,EMAYNESH.HAI1,4
0-443053650,GETACHEW.AKA1,1
0-443053650,HANA.TSE5,5
0-443053650,HANA.TSE5,5
0-443053650,ANUAR.ASS1,5
0-443053650,ANUAR.ASS1,5
0-443053650,ANUAR.ASS1,5
0-443053650,ESKEDAR.FEK2,2
0-443053650,BIRTUKAN.TAR1,5
0-443053650,EYERUS.DES1,2
0-443053650,AMARE.BIR6,4
0-443053650,ANMAW.HAY1,2
0-443053650,AMANUEL.ABU3,2
0-443053650,NEJAT.GET1,5
0-443053650,ABRHAM.TIR2,5
0-443053650,ANIMUT.ZEM1,1
0-443053650,DANIEL.YOS1,5
0-443053650,DEBASH.AGE1,5
0-443053650,ELSABET.BOG1,5
0-443053650,BEREKET.ALE8,5
0-443053650,AMANUEL.MAR4,4
0-443053650,YORDANOS.DUB1,4
0-443053650,KIDIST.DAG1,1
0-443053650,BEZAWIT.ALE9,5
0-443053650,HONELGN.KEL1,1
0-443053650,SOLOMON.GET11,5
0-443053650,BIRTUKAN.ASH1,5
0-443053650,SARON.DAW1,5
0-443053650,GUBAYNESH.YTA1,4
0-443053650,REDIET.ADU1,5
0-443053650,FERDOS.MOH1,5
0-443053650,FIKRE.ADA1,5
0-443053650,MARY.MUL1,4
0-443053650,MARY.MUL1,4
0-443053650,NGUSSIE.LIS1,1
0-443053650,HABTAMU.BEG1,5
0-443053650,MESERET.HUS2,5
0-443053650,BRUKTAWIT.TES2,5
0-443053650,BEREKET.MOL4,5
0-443053650,TEGENU.TES1,4
0-443053650,REBECCA.DAW1,5
0-443053650,ABDI.WAK1,5
0-443053650,EDEN.BER1,5
0-443053650,MUDAY.BEN1,1
0-443053650,MUDAY.BEN1,1
0-443053650,DANIEL.OLA1,2
0-443053650,ERKIHUN.GER1,4
0-443053650,ZEMEDIE.TES1,2
0-443053650,SIMACHEW.ASM1,2
0-443053650,AYEHUALEM.GIR1,1
0-443053650,YEABTSEGA.MEK1,5
0-443053650,ANDARGACHEW.ALE2,5
0-443053650,MESAY.ESH2,2
0-443053650,NIBRETU.DEJ1,4
0-443053650,ADEBABAY.GET1,5
0-443053650,AGIMAS.AYA1,4
0-443053650,GETACHEW.AMO1,4
0-443053650,HELINA.ASH1,5
0-443053650,HELINA.ASH1,5
0-443053650,MASRESHA.AMB1,4
0-443053650,EMAWEYE.ESH1,2
0-443053650,KULENI.YOS1,5
0-443053650,BETHELHEM.MES2,4
0-443053650,BETHELHEM.MES2,4
0-443053650,HIWOT.ZEW1,4
0-443053650,FEVEN.SOL1,5
0-443053650,HAWULT.GEB1,5
0-443053650,DAGMAWIT.ABE1,1
0-443053650,MEGDELAWIT.ESH1,5
0-443053650,DEMEKE.YAL1,1
0-443053650,MARITU.GEB2,4
0-443053650,BIRHANU.DES7,5
0-443053650,BETHELIHEM.AYE1,4
